product_link,product_name,product_description,product_price,product_id,product_category
https://www.nuuly.com/rent/products/velvet-one-shoulder-fringe-dress?color=070,Velvet One-Shoulder Fringe Dress,"What began as a handful of goods at a local fashion fair has grown into one of Brazil’s most recognizable labels for sun-soaked dressing. With vibrant colors, bold silhouettes and feminine details featured in every design, FARM Rio’s cheerful creations are both fashion-forward and vintage-inspired.",350,fcc9d758-5eed-4c7e-9195-47b04bb647ca,dress
https://www.nuuly.com/rent/products/striped-fitted-unionalls?color=092,Striped Fitted Unionalls,"Capitalizing on the heritage brand trend, Lee introduces a specialty denim collection inspired from their archives. Classics like their famous trucker jacket and high-rise flares are made modern with new styling and details for a fresh approach to long-loved icons. ",148,8886225d-6742-4028-bcb9-ae68769f8dbc,unionalls
https://www.nuuly.com/rent/products/mom-denim-shorts?color=092,Mom Denim Shorts,"With a philosophy that embraces change and an artistic dream not yet seen or spoken, Hidden Jeans will become your best kept secret for a too-good-to-be-true pair of dreams jeans that are unique, bold and different—just like you.",78,7ec6fea8-2677-4a8a-9cac-a20300f24c72,shorts
https://www.nuuly.com/rent/products/vera-rib-knit-corset-top?color=009,Vera Rib Knit Corset Top,"Born in Liverpool with a name taken from a Beatles track, Another Girl combines nostalgic references with contemporary influences for pieces that you'll treasure in any season. Look for classic knitwear, easy dresses and unique skirts for ‘fits that are envy-inducing.",99,a0687fc3-7c92-4692-965f-927d1153de58,top
https://www.nuuly.com/rent/products/floral-burn-out-velvet-midi-dress?color=009,Floral Burn Out Velvet Midi Dress,"Founded in 2010 by New Yorker Daniel Saponaro, Hutch opts for sophistication over trend, showcasing Saponaro's love of vibrant colors, conceptual prints and feminine tailoring.",280,9919b64c-4513-4a13-8d92-ac8b5b14ba98,dress
https://www.nuuly.com/rent/products/checker-terry-shorts?color=027,Checker Terry Shorts,"Gathering inspiration from the needs of the modern woman, ONA creates easy-care performance wear with a sophisticated and minimalist aesthetic.",110,19009030-6b1f-4034-8f1f-b0ab25dd7572,shorts
https://www.nuuly.com/rent/products/a-line-patch-pocket-mini-skirt?color=035,A-Line Patch Pocket Mini Skirt,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",90,06722af4-36e6-4809-9d07-e52f67d50d07,skirt
https://www.nuuly.com/rent/products/milani-houndstooth-blazer?color=000,Milani Houndstooth Blazer,"Dubbing themselves ""trend-inspired"", ASTR The Label draws from international style and street wear to create attainable looks for all occasions—your best friend's wedding, this week's happy hour or Sunday's brunch.",158,d111904a-0515-40ed-9524-46cc8fa7c45d,blazer
https://www.nuuly.com/rent/products/willow-maxi-dress?color=000,Willow Maxi Dress,"Designed in Portland by Meghna Dave, Maelu's pieces are handmade in India by local artisans using traditional artisan techniques like block printing, hand weaving and screen printing. With a portion of their profits going back to the communities they work with, that means beautifully printed dresses, tops and dusters you can look good, feel good and do good in.",220,0ebba468-6cfd-4bd5-9812-560b005ad74d,dress
https://www.nuuly.com/rent/products/short-sleeve-batwing-buttoned-blouse?color=067,Short-Sleeve Batwing Buttoned Blouse,"Anthropologie's exclusive collection of premium denim + everyday outfitting offers an expansive array of made-for-you pieces that are versatile, comfortable and inclusive of all sizes, styles and vibes.",98,dd16468a-b96c-4b8f-9201-1561c5fbb440,blouse
https://www.nuuly.com/rent/products/instance-tailored-shorts?color=014,Instance Tailored Shorts,"Based in Sydney, Australia, and inspired by the city's perfect balance of urban and beach living, Sovere aces the art of day to night dressing. ",149,68966169-9622-440c-ab04-ba1d3b0fc182,shorts
https://www.nuuly.com/rent/products/vidia-bootcut-jeans?color=093,Vidia Bootcut Jeans,"Featuring cutting-edge design and an uncompromising commitment to comfort and fit, Citizens of Humanity is one of the few vertically integrated denim production facilities in the United States. Each and every pair is manufactured at their own sewing and laundry facilities located within 15 minutes of their LA-based design studio. ",238,6a8c9260-2dc1-46f1-b30f-9d0bd85825d9,jeans
https://www.nuuly.com/rent/products/strapless-column-bow-maxi-dress?color=001,Strapless Column Bow Maxi Dress,"Founded in 2010 by New Yorker Daniel Saponaro, Hutch opts for sophistication over trend, showcasing Saponaro's love of vibrant colors, conceptual prints and feminine tailoring.",198,672193c1-e9de-458d-8265-c6265ddccf29,dress
https://www.nuuly.com/rent/products/knitted-track-sweater?color=009,Knitted Track Sweater,"Inspired by the relaxed and bohemian styles of Sydney, Australia, Littles Lies features pieces that are crafted with the modern woman in mind—striking the perfect balance between down-to-earth and eye-catching.",90,53b5e665-b9e0-4081-84da-cc71ae3e6792,sweater
https://www.nuuly.com/rent/products/one-shoulder-asymmetrical-slim-midi-dress?color=001,One-Shoulder Asymmetrical Slim Midi Dress,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",170,2a207cfe-081a-44a9-b1e3-a4529f212e8e,dress
https://www.nuuly.com/rent/products/valerie-mesh-gown?color=001,Valerie Mesh Gown,"They don’t call it the Best Coast for nothing. Designed in Los Angeles, AFRM has a distinctly SoCal sensibility. Think: cool, casual and sun-kissed.",108,1f1bf3c7-708f-4602-883e-046fc408dec8,gown
https://www.nuuly.com/rent/products/ruffle-cocktail-dress?color=040,Ruffle Cocktail Dress,"Known for their two-piece sets, mini dresses and feminine blouses, LA-based 4SI3NNA designs casual-yet-polished silhouettes, perfect for backyard parties, happy hours and all-day brunches.",138,0c74e1f1-77c8-4828-b2a0-40e7fc9cb991,dress
https://www.nuuly.com/rent/products/colorblock-vegan-leather-bomber-jacket?color=018,Colorblock Vegan Leather Bomber Jacket,,138,42a2a8f8-8f19-4c93-bb6e-9324b64d20d9,jacket
https://www.nuuly.com/rent/products/stevie-gumdrop-cardigan?color=059,Stevie Gumdrop Cardigan,"From denim done every-which-way to wear-on-the-outside intimates, Urban Outfitters takes on trends—then takes them to the next level.  ",79,2044ec3b-9dce-48db-9c38-dc905c842fe4,cardigan
https://www.nuuly.com/rent/products/ombre-sequin-dress?color=037,Ombre Sequin Dress,,248,9813099f-39ec-4989-bb08-80e4bc7afd2c,dress
https://www.nuuly.com/rent/products/the-maya-ruched-cowl-neck-dress?color=001,The Maya Ruched Cowl-Neck Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go.",160,99ec61f0-e114-4105-9eed-eb19f21e8604,dress
https://www.nuuly.com/rent/products/jayde-corduroy-flare-pants?color=022,Jayde Corduroy Flare Pants,"Perfectly distressed, all-American styles are the backbone of this Free People collection, encompassing denim, tees, dresses and more. ",98,54f5cbeb-8066-400d-97d5-010d8cb42f91,pants
https://www.nuuly.com/rent/products/ms-klieo-high-rise-baggy-jeans?color=091,Ms. Klieo High Rise Baggy Jeans,"With the thought-provoking slogan ""How much water are you wearing?"", Triarchy is a conscious denim brand founded by the Taubenfligel siblings as a response to the chemical harm and water waste of the denim industry. To date, they've saved over 1 million days of drinking water with a more sustainable manufacturing process—for wide-leg, cropped and skinny jeans you'll feel good wearing.",325,70a137a0-1d23-4a6e-b703-7d9a19217460,jeans
https://www.nuuly.com/rent/products/grace-printed-dress?color=000,Grace Printed Dress,"Ethically produced in California, Lisa Says Gah is a firm believer that simple can be eclectic. Every piece is made with natural fabrics and is inspired by vintage styles that deserve a fresh update.  ",189,8385e282-e69d-4248-bf19-3007a2e4541e,dress
https://www.nuuly.com/rent/products/zadie-rhinestone-mesh-top?color=001,Zadie Rhinestone Mesh Top,"AFRM’s statement jackets, night-out dresses + mesh tops are well-loved by Nuulyers, so we teamed up with them to bring you Nuuly x AFRM, an exclusive collection where slinky fabrics + textural details are the stars of the show.",68,17f5425d-7336-4e01-9421-7e58c4c163f5,top
https://www.nuuly.com/rent/products/buckle-oversized-trench-coat?color=037,Buckle Oversized Trench Coat,Found draws inspiration from rural western U.S. and southern Asian fashion and the intersection of streetwear and luxury fashion.,378,4ff4e862-b5d4-47d3-a923-9e51c0cf3d1c,coat
https://www.nuuly.com/rent/products/capra-mesh-maxi-dress?color=066,Capra Mesh Maxi Dress,"Launched in 2011 by Australian designer Katie Pratt, Elliatt specializes in pieces with strong feminine shapes and innovative embellishments. Think dresses, tops and skirts that are special enough for date night but easy enough for brunching (hello, bottomless mimosas!)",285,d469cda7-19f1-4ba8-9886-7c23442f76c8,dress
https://www.nuuly.com/rent/products/biscotti-faux-suede-vest?color=020,Biscotti Faux Suede Vest,"Born from Manhattan’s edgy, effortless street style scene, [BLANKNYC] has offered endless iterations of cool-girl classics like distressed denim and timeless moto jackets since their launch in 2007. ",128,b500ae04-0149-4583-955b-f0e69095925c,vest
https://www.nuuly.com/rent/products/kyoto-jeans?color=016,Kyoto Jeans,,260,5d844f39-26c2-433d-aa7e-3eff5e26d48c,jeans
https://www.nuuly.com/rent/products/one-shoulder-fitted-romper?color=001,One-Shoulder Fitted Romper,"Making waves in the swimwear scene, Frankie’s Bikinis epitomizes sun-kissed style + coastal cool.",150,f3c5747a-f6fb-444d-8614-e66b03721386,romper
https://www.nuuly.com/rent/products/lucy-knit-sweater?color=061,Lucy Knit Sweater,"Inspired by the relaxed and bohemian styles of Sydney, Australia, Littles Lies features pieces that are crafted with the modern woman in mind—striking the perfect balance between down-to-earth and eye-catching.",90,57bbbac9-cbf9-4606-a4a4-6903784afba3,sweater
https://www.nuuly.com/rent/products/faux-leather-balloon-jumpsuit?color=001,Faux Leather Balloon Jumpsuit,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",188,5d959b91-bdf7-432b-ba37-bd6d17b87d57,jumpsuit
https://www.nuuly.com/rent/products/sheer-puff-sleeve-blazer?color=066,Sheer Puff-Sleeve Blazer,"In 2004, LA-based creative director Jodie Dolan founded her eponymous collection of sophisticated boho essentials inspired by her eclectic travel finds. Through sourcing responsibly-produced textiles and partnering with skilled artisans, each of Dolan’s feminine, easy-to-wear pieces is imbued with handmade craftsmanship.",118,30c49e17-a245-40ac-9085-cbfa817eed7f,blazer
https://www.nuuly.com/rent/products/perfect-vintage-wide-stark-jeans?color=001,Perfect Vintage Wide Stark Jeans,Great denim with a perfect fit + other unfussy outfitting essentials are Madewell's calling card.  ,138,f2a32dc5-be9b-41be-84d4-ea60e66aeabb,jeans
https://www.nuuly.com/rent/products/sherpa-mammoth-half-zip-jacket?color=224,Sherpa Mammoth Half-Zip Jacket,"Female-led and L.A.-based, Year of Ours makes sportswear that pays homage to the bold, utilitarian aesthetic of classic American athleticwear. Think high-waist leggings, hoodies and loungewear that can take you from pilates to dinner out with friends.",140,851a91d3-722d-45d4-8069-be23f4d13586,jacket
https://www.nuuly.com/rent/products/twofer-mock-neck-sweater-dress?color=001,Twofer Mock-Neck Sweater Dress,"Founded in Costa Rica, designed in Miami and developed in Italy, Mare Mare’s diverse collection of chic mini dresses, two-piece sets and cold shoulder tops feature bold prints, graphic lace and 3D detailing.",178,347725ab-a56f-4c5f-9274-01657bc4de91,dress
https://www.nuuly.com/rent/products/clear-skies-cardigan?color=011,Clear Skies Cardigan,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",328,bcf15943-25c9-4b7d-86aa-37132de7c1e2,cardigan
https://www.nuuly.com/rent/products/ruby-palazzo-jeans?color=066,Ruby Palazzo Jeans,"Playful, edgy details make LA denim brand Pistola’s distressed looks, cut-offs and jean jackets anything but ordinary. ",188,8dbefa62-9474-4e12-84f5-95b4caab677d,jeans
https://www.nuuly.com/rent/products/in-the-flowers-maxi-dress?color=014,In The Flowers Maxi Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",168,fd00cdc4-b40f-4303-a2d1-8ba728683619,dress
