customer_userid,user_age,user_height,user_size,user_weight,user_body_type,user_color
user_14498,27,"5'7""",M,160 lbs.,Pear,multi
user_14499,36,"5'11""",M,168 lbs.,Straight,purple
user_14500,27,"5'7""",M,145 lbs.,Straight,multi
user_14501,24,"5'6""",8,147 lbs.,Hourglass,lilac
user_14502,26,"5'9""",10,170 lbs.,Hourglass,lilac
user_14503,30,"5'3""",6 P,122 lbs.,Hourglass,lilac
user_14504,37,"5'9""",12,190 lbs.,Pear,lilac
user_14505,21,"5'7""",6,155 lbs.,Straight,lilac
user_14506,31,"5'4""",12,200 lbs.,Apple,lilac
user_14507,36,"5'2""",4 P,120 lbs.,Straight,lilac
user_14508,38,"6'1""",10 TALL,200 lbs.,Straight,lilac
user_14509,31,"5'7""",12,180 lbs.,Pear,lilac
user_14510,,"5'6""",14 P,180 lbs.,Hourglass,lilac
user_14511,39,"5'5""",14,,Hourglass,lilac
user_14512,28,"5'2""",8 P,140 lbs.,,lilac
user_14513,36,"5'5""",0,111 lbs.,Straight,lilac
user_14514,36,"5'3""",10 P,170 lbs.,Pear,lilac
user_14515,30,"5'3""",12 P,175 lbs.,Hourglass,lilac
user_14516,38,"5'5""",4,120 lbs.,Straight,lilac
user_14517,25,"5'8""",12,185 lbs.,Straight,lilac
user_14518,28,"5'7""",8,148 lbs.,Hourglass,lilac
user_14519,41,"5'8""",26,125 lbs.,Straight,rose
user_14520,0,"5'6""",28 Tall,140 lbs.,Pear,rose
user_14521,36,"5'4""",24,108 lbs.,Hourglass,rose
user_14522,40,"5'10""",27 Tall,165 lbs.,Straight,rose
user_14523,48,"5'8""",29,155 lbs.,Pear,rose
user_14524,43,"5'8""",26,135 lbs.,Straight,rose
user_14525,30,"5'11""",30 Tall,180 lbs.,Hourglass,rose
user_14526,40,"5'2""",27 P,125 lbs.,Hourglass,rose
user_14527,35,"5'2""",24,118 lbs.,Pear,rose
user_14528,68,"5'3""",22 W,248 lbs.,,rose
user_14529,42,"5'1""",29 P,145 lbs.,Pear,rose
user_14530,33,"5'2""",26 P,124 lbs.,Hourglass,rose
user_14531,32,"5'9""",16 W,200 lbs.,Hourglass,rose
user_14532,42,"5'4""",18 W,213 lbs.,Straight,rose
user_14533,28,"5'6""",28,150 lbs.,Straight,rose
user_14534,33,"5'3""",26 P,105 lbs.,Hourglass,rose
user_14535,42,"5'4""",29,140 lbs.,Apple,rose
user_14536,,,28,,,rose
user_14537,21,"5'4""",29,140 lbs.,Hourglass,rose
user_14538,27,"5'3""",XS,140 lbs.,Hourglass,black & wh...
user_14539,36,"5'5""",M,165 lbs.,Pear,black & wh...
user_14540,26,"5'10""",XS,125 lbs.,Pear,black & wh...
user_14541,29,"5'6""",L,155 lbs.,Inverted Triangle,black & wh...
user_14542,59,"5'5""",S,155 lbs.,Straight,black & wh...
user_14543,32,"5'4""",S,150 lbs.,Hourglass,black & wh...
user_14544,60,"5'3""",XS,135 lbs.,,black & wh...
user_14545,23,"5'8""",M,150 lbs.,Hourglass,black & wh...
user_14546,29,"5'8""",S,,Hourglass,black & wh...
user_14547,27,"5'9""",S,165 lbs.,,black & wh...
user_14548,25,"5'2""",S,128 lbs.,Hourglass,black & wh...
user_14549,23,"5'7""",S,145 lbs.,Straight,black & wh...
user_14550,23,"5'3""",L,140 lbs.,Pear,black & wh...
user_14551,25,"5'9""",M,155 lbs.,Straight,black & wh...
user_14552,25,"5'4""",L,145 lbs.,Hourglass,black & wh...
user_14553,28,"5'4""",L,150 lbs.,Straight,black & wh...
user_14554,35,"5'1""",S,116 lbs.,Hourglass,black & wh...
user_14555,29,"5'5""",XS,125 lbs.,Hourglass,black & wh...
user_14556,56,"5'6""",L,175 lbs.,Hourglass,black & wh...
user_14557,35,"5'1""",XS P,105 lbs.,Hourglass,orange
user_14558,37,"5'8""",S,145 lbs.,Hourglass,orange
user_14559,32,5',M P,140 lbs.,Pear,orange
user_14560,32,"5'11""",M,165 lbs.,Hourglass,orange
user_14561,54,"5'10""",XL,175 lbs.,Apple,orange
user_14562,50,"5'9""",M,150 lbs.,Hourglass,orange
user_14563,43,"5'4""",M,143 lbs.,Hourglass,raspberry
user_14564,31,"5'5""",M,148 lbs.,,raspberry
user_14565,34,"5'4""",M,150 lbs.,Hourglass,light blue
user_14566,31,"5'2""",XS,115 lbs.,Hourglass,light blue
user_14567,31,"5'7""",L,165 lbs.,Hourglass,light blue
user_14568,38,"5'4""",S,145 lbs.,Straight,light blue
user_14569,31,"5'9""",S,155 lbs.,Straight,light blue
user_14570,25,"5'4""",S,155 lbs.,Pear,light blue
user_14571,38,0',S,0 lbs.,,light blue
user_14572,33,"5'3""",XL,210 lbs.,Hourglass,light blue
user_14573,27,"5'4""",L,185 lbs.,Straight,light blue
user_14574,28,6',1X,245 lbs.,Hourglass,black & wh...
user_14575,24,"5'4""",XL,220 lbs.,Hourglass,black & wh...
user_14576,26,5',S,120 lbs.,Hourglass,black & wh...
user_14577,30,"6'1""",1X,230 lbs.,Apple,black & wh...
user_14578,32,"5'6""",XL,200 lbs.,Inverted Triangle,black & wh...
user_14579,23,"5'7""",S,125 lbs.,Hourglass,black & wh...
user_14580,36,"5'2""",M,140 lbs.,Hourglass,black & wh...
user_14581,28,"5'8""",L,150 lbs.,Straight,black & wh...
user_14582,19,"5'5""",M,145 lbs.,Straight,black & wh...
user_14583,28,"5'4""",M,175 lbs.,Pear,black & wh...
user_14584,32,"5'2""",M,143 lbs.,Hourglass,black & wh...
user_14585,31,"5'4""",1X,250 lbs.,,black & wh...
user_14586,28,"5'2""",XS,115 lbs.,Hourglass,black & wh...
user_14587,29,"5'9""",M,155 lbs.,Hourglass,black & wh...
user_14588,26,"5'8""",S,124 lbs.,Straight,black & wh...
user_14589,21,"5'6""",XS,115 lbs.,Hourglass,black
user_14590,57,"5'6""",M,175 lbs.,Hourglass,black
user_14591,25,"5'10""",XL,180 lbs.,Apple,black
user_14592,32,"5'6""",M,135 lbs.,Straight,black
user_14593,28,"5'6""",S,150 lbs.,Pear,black
user_14594,32,"5'4""",S,125 lbs.,Inverted Triangle,black
user_14595,,"5'9""",M,,,black
user_14596,26,"5'8""",M,140 lbs.,Hourglass,black
user_14597,26,"5'5""",L,170 lbs.,Pear,black
user_14598,34,"5'6""",S,135 lbs.,Hourglass,black
user_14599,30,"5'4""",S,130 lbs.,Inverted Triangle,black
user_14600,39,"5'4""",4,135 lbs.,Hourglass,moss
user_14601,31,"5'6""",4,135 lbs.,Straight,moss
user_14602,42,"5'5""",2,125 lbs.,Hourglass,moss
user_14603,37,"5'8""",XL,205 lbs.,Hourglass,denim medi...
user_14604,29,"5'3""",0,116 lbs.,Hourglass,sky
user_14605,24,"5'6""",16 W,230 lbs.,Straight,sky
user_14606,29,"5'1""",0 P,113 lbs.,Pear,orange
user_14607,24,"5'10""",10,190 lbs.,Hourglass,sky
user_14608,35,"5'2""",0 P,115 lbs.,Hourglass,red
user_14609,39,"5'5""",16,224 lbs.,Hourglass,sky
user_14610,37,"5'1""",4 P,134 lbs.,Straight,red
user_14611,41,"5'4""",6 P,155 lbs.,Hourglass,brown
user_14612,30,"5'4""",0,123 lbs.,Pear,red
user_14613,59,"5'3""",4,115 lbs.,Straight,sky
user_14614,37,"5'1""",2 P,115 lbs.,Hourglass,sky
user_14615,,"5'6""",6,138 lbs.,Hourglass,sky
user_14616,38,"5'7""",8,165 lbs.,Hourglass,red
user_14617,52,"5'4""",2,110 lbs.,Straight,brown
user_14618,41,"5'8""",6,145 lbs.,Hourglass,red
user_14619,29,"5'7""",6,145 lbs.,Straight,sky
user_14620,41,"5'5""",10 P,160 lbs.,Hourglass,sky
user_14621,47,"5'3""",0,115 lbs.,Hourglass,red
user_14622,27,"5'7""",6,135 lbs.,Hourglass,blue multi
user_14623,30,"5'2""",2 P,135 lbs.,Pear,blue multi
user_14624,28,"5'4""",M,165 lbs.,Pear,black
user_14625,32,"5'1""",L,150 lbs.,Hourglass,black
user_14626,40,"5'3""",M,165 lbs.,Hourglass,black
user_14627,,,M,,,black
user_14628,30,5',M,140 lbs.,Hourglass,black
user_14629,44,"5'7""",S,0 lbs.,Hourglass,black
user_14630,26,"5'5""",L,220 lbs.,Pear,lavender
user_14631,40,"5'4""",S,150 lbs.,Pear,black
user_14632,33,"5'7""",L,190 lbs.,Hourglass,black
user_14633,27,"5'9""",M,160 lbs.,Straight,black
user_14634,29,"5'3""",XL,212 lbs.,Pear,ivory
user_14635,30,"5'2""",L,180 lbs.,Hourglass,lavender
user_14636,33,"5'6""",L,160 lbs.,Pear,black
user_14637,30,"5'6""",M,155 lbs.,Hourglass,ivory
user_14638,31,"5'7""",XS,115 lbs.,Straight,ivory
user_14639,28,"5'6""",M,160 lbs.,Pear,black
user_14640,28,"5'2""",6,0 lbs.,Hourglass,ivory
user_14641,29,"5'7""",6,155 lbs.,Pear,ivory
user_14642,29,"5'4""",8,0 lbs.,Hourglass,ivory
user_14643,30,"5'4""",2,119 lbs.,Hourglass,ivory
user_14644,29,"5'5""",4,143 lbs.,Straight,ivory
user_14645,28,"5'7""",12,170 lbs.,Pear,ivory
user_14646,26,"5'2""",6,140 lbs.,Pear,ivory
user_14647,26,"5'7""",4,145 lbs.,Pear,ivory
user_14648,32,"5'3""",6,145 lbs.,Pear,ivory
user_14649,32,"5'6""",4,140 lbs.,Pear,ivory
user_14650,26,"5'8""",6,150 lbs.,Hourglass,ivory
user_14651,26,"5'6""",2,130 lbs.,Pear,ivory
user_14652,30,"5'2""",0,110 lbs.,Hourglass,ivory
user_14653,25,"5'4""",0,128 lbs.,Hourglass,ivory
user_14654,42,"5'10""",14,200 lbs.,Hourglass,ivory
user_14655,39,"5'8""",14,180 lbs.,Hourglass,ivory
user_14656,26,"5'9""",8,165 lbs.,Hourglass,ivory
user_14657,25,"5'8""",8,175 lbs.,Hourglass,ivory
user_14658,28,"5'4""",8,165 lbs.,Straight,ivory
user_14659,27,"5'7""",2,120 lbs.,Straight,ivory
user_14660,,"5'5""",2,120 lbs.,,ivory
user_14661,32,"5'3""",S,138 lbs.,Pear,rose
user_14662,30,"5'5""",S,130 lbs.,Hourglass,yellow
user_14663,25,"5'3""",XL,221 lbs.,Hourglass,rose
user_14664,21,"5'11""",M,180 lbs.,Hourglass,rose
user_14665,26,"5'6""",S,124 lbs.,Hourglass,rose
user_14666,37,"5'7""",M,150 lbs.,Hourglass,rose
user_14667,25,"5'4""",L,200 lbs.,Pear,rose
user_14668,27,"5'4""",S,130 lbs.,Straight,rose
user_14669,28,"5'6""",L,160 lbs.,Hourglass,ivory
user_14670,28,"5'6""",S,125 lbs.,Hourglass,rose
user_14671,29,"5'3""",M,136 lbs.,Straight,rose
user_14672,29,"5'7""",S,130 lbs.,Hourglass,rose
user_14673,36,"5'11""",M,145 lbs.,Straight,rose
user_14674,28,"5'9""",M,145 lbs.,Hourglass,rose
user_14675,37,"5'5""",S,135 lbs.,Straight,rose
user_14676,26,"5'6""",S,140 lbs.,Straight,yellow
user_14677,33,"5'4""",M,145 lbs.,Hourglass,rose
user_14678,40,"5'5""",M,150 lbs.,Hourglass,pink
user_14679,50,"5'4""",XL,0 lbs.,Pear,pink
user_14680,36,"5'5""",S,130 lbs.,Hourglass,pink
user_14681,31,"5'4""",S,165 lbs.,Pear,multi
user_14682,35,"5'7""",M,179 lbs.,Hourglass,neutral
user_14683,28,"5'8""",S,155 lbs.,Hourglass,multi
user_14684,31,"5'2""",S,145 lbs.,Hourglass,neutral
user_14685,35,"5'4""",S,120 lbs.,Apple,neutral
user_14686,46,"5'5""",XS,154 lbs.,Hourglass,multi
user_14687,26,5',S,140 lbs.,Straight,multi
user_14688,24,"5'3""",S,,Hourglass,black & wh...
user_14689,24,"5'7""",XS,135 lbs.,Straight,black & wh...
user_14690,30,"5'4""",M,150 lbs.,Pear,black & wh...
user_14691,45,"5'5""",S,150 lbs.,Apple,black & wh...
user_14692,26,"5'4""",M,170 lbs.,,black & wh...
user_14693,29,"5'7""",L,230 lbs.,,black & wh...
user_14694,37,"5'3""",M,145 lbs.,Pear,black & wh...
user_14695,46,"5'7""",M,185 lbs.,Hourglass,black & wh...
user_14696,,,XS,,,green
user_14697,40,"5'4""",S,125 lbs.,Pear,green
user_14698,25,"5'9""",XL,190 lbs.,Inverted Triangle,green
user_14699,32,"5'8""",S,140 lbs.,Pear,green
user_14700,32,5',M,165 lbs.,,green
user_14701,36,5',M,0 lbs.,Pear,green
user_14702,24,"5'8""",S,155 lbs.,Hourglass,white
user_14703,24,"5'7""",M,150 lbs.,Straight,white
user_14704,39,"5'3""",S,130 lbs.,Hourglass,green
user_14705,36,"5'5""",XS,120 lbs.,Hourglass,ivory
user_14706,24,"5'7""",S,145 lbs.,Inverted Triangle,ivory
user_14707,27,"5'9""",S,130 lbs.,Straight,ivory
user_14708,41,"5'4""",XS,126 lbs.,Hourglass,ivory
user_14709,29,"5'7""",S,135 lbs.,Hourglass,ivory
user_14710,28,"5'4""",M,140 lbs.,Hourglass,ivory
user_14711,27,"5'8""",M,150 lbs.,Pear,ivory
user_14712,30,"5'4""",XS,115 lbs.,Straight,ivory
user_14713,33,"5'4""",S,130 lbs.,Hourglass,ivory
user_14714,33,5',XS,103 lbs.,Hourglass,ivory
user_14715,36,"5'5""",M,134 lbs.,Pear,ivory
user_14716,26,"5'8""",L,185 lbs.,Hourglass,ivory
user_14717,28,"5'2""",M,160 lbs.,Hourglass,ivory
user_14718,26,"5'4""",S,145 lbs.,Hourglass,ivory
user_14719,38,"5'5""",M,140 lbs.,Hourglass,ivory
user_14720,31,"5'6""",M,155 lbs.,Straight,ivory
user_14721,26,"5'4""",S,125 lbs.,Straight,ivory
user_14722,32,"5'8""",L,180 lbs.,Hourglass,ivory
user_14723,33,"5'6""",S,127 lbs.,Straight,ivory
user_14724,32,"5'6""",S,125 lbs.,,ivory
user_14725,25,"5'4""",XS,100 lbs.,Hourglass,ivory
user_14726,29,"5'2""",XS,106 lbs.,Straight,ivory
user_14727,21,"5'8""",XS,120 lbs.,Hourglass,ivory
user_14728,21,"5'5""",XS,0 lbs.,Pear,chocolate
user_14729,26,"5'5""",M,155 lbs.,Hourglass,chocolate
user_14730,26,5',XS,118 lbs.,Pear,chocolate
user_14731,28,"5'2""",S,140 lbs.,Pear,chocolate
user_14732,29,"5'7""",XL,215 lbs.,Apple,chocolate
user_14733,32,"5'4""",S,115 lbs.,Hourglass,chocolate
user_14734,29,"5'11""",M,163 lbs.,,medium pin...
user_14735,27,"5'5""",L,180 lbs.,Hourglass,chocolate
user_14736,45,"5'5""",L,180 lbs.,Straight,medium pin...
user_14737,27,"5'5""",S,135 lbs.,Hourglass,chocolate
user_14738,30,"5'4""",L,175 lbs.,Hourglass,medium pin...
user_14739,30,"5'5""",M,150 lbs.,Straight,medium pin...
user_14740,32,"5'3""",XS,129 lbs.,Hourglass,chocolate
user_14741,23,"5'3""",XS,125 lbs.,Hourglass,chocolate
user_14742,23,"5'10""",XL,250 lbs.,Straight,medium pin...
user_14743,58,"5'5""",M,130 lbs.,Hourglass,chocolate
user_14744,20,"5'6""",XS,114 lbs.,Straight,medium pin...
user_14745,28,"5'4""",M,160 lbs.,Hourglass,medium pin...
user_14746,23,"5'2""",S,115 lbs.,Straight,medium pin...
user_14747,29,"5'9""",S,145 lbs.,,medium pin...
user_14748,,"5'6""",XS,120 lbs.,Straight,chocolate
user_14749,34,"5'3""",M,130 lbs.,Hourglass,medium pin...
user_14750,34,"5'7""",L,195 lbs.,Hourglass,medium pin...
user_14751,30,"5'2""",S,135 lbs.,Hourglass,multi
user_14752,52,"5'9""",M,135 lbs.,Straight,multi
user_14753,31,"5'8""",3X,0 lbs.,Pear,multi
user_14754,25,"5'7""",M,155 lbs.,Straight,multi
user_14755,27,"5'3""",L,0 lbs.,Hourglass,multi
user_14756,31,"5'2""",M,112 lbs.,Straight,multi
user_14757,24,"5'4""",L,140 lbs.,Straight,multi
user_14758,29,"5'6""",L,150 lbs.,Hourglass,multi
user_14759,42,"5'3""",XL P,190 lbs.,Straight,brown
user_14760,38,"5'4""",2X,265 lbs.,Apple,brown
user_14761,54,"5'7""",1X,,Hourglass,brown
user_14762,38,"5'7""",M,150 lbs.,Pear,brown
user_14763,32,"5'4""",M,135 lbs.,Hourglass,beige
user_14764,32,"5'8""",L,173 lbs.,Pear,beige
user_14765,29,"5'2""",S P,115 lbs.,Straight,white
user_14766,55,"5'1""",M P,140 lbs.,Inverted Triangle,white
user_14767,65,5',S P,126 lbs.,Inverted Triangle,white
user_14768,35,5',XL P,170 lbs.,Apple,white
user_14769,46,"5'3""",L P,140 lbs.,Hourglass,white
user_14770,34,"5'2""",S P,128 lbs.,Hourglass,white
user_14771,33,"4'11""",XS P,100 lbs.,,white
user_14772,24,"5'2""",XS P,110 lbs.,Straight,white
user_14773,43,"5'3""",XS,120 lbs.,Pear,blue
user_14774,48,"5'2""",S,135 lbs.,Hourglass,blue
user_14775,40,"5'2""",S,135 lbs.,Inverted Triangle,blue
user_14776,37,"5'7""",M,160 lbs.,Straight,blue
user_14777,44,"5'5""",S,135 lbs.,Hourglass,blue
user_14778,34,"5'4""",S,155 lbs.,Hourglass,blue
user_14779,44,"5'3""",XS,113 lbs.,Straight,blue
user_14780,30,"5'6""",XS,130 lbs.,Hourglass,blue
user_14781,39,"5'7""",M,160 lbs.,Hourglass,blue
user_14782,31,"5'5""",S,146 lbs.,Straight,blue
user_14783,41,"5'5""",XL,210 lbs.,Hourglass,blue
user_14784,25,"5'6""",M,160 lbs.,Straight,blue
user_14785,27,"5'8""",S,160 lbs.,Hourglass,blue
user_14786,34,"5'7""",L,,Hourglass,blue
user_14787,29,"5'5""",L,160 lbs.,Hourglass,blue
user_14788,36,"5'4""",S,145 lbs.,Hourglass,blue
user_14789,32,"5'9""",S,135 lbs.,Straight,blue
user_14790,25,"6'1""",M,160 lbs.,Hourglass,blue
user_14791,35,"5'7""",S,140 lbs.,Hourglass,blue
user_14792,31,"5'6""",XS,128 lbs.,Pear,blue
user_14793,36,"5'8""",L,,Pear,blue
user_14794,38,"5'4""",XS,135 lbs.,Straight,blue
user_14795,35,"5'8""",M,158 lbs.,Straight,blue
user_14796,32,"5'5""",S,160 lbs.,Hourglass,blue
user_14797,31,"5'6""",S,145 lbs.,Straight,blue
user_14798,44,"5'4""",XS,125 lbs.,Hourglass,blue
user_14799,42,"5'6""",XS,126 lbs.,Straight,blue
user_14800,33,"5'5""",M,150 lbs.,Hourglass,blue
user_14801,30,"5'4""",L,,Hourglass,blue
user_14802,35,"5'4""",S,140 lbs.,Pear,blue
user_14803,42,"5'9""",L,190 lbs.,Hourglass,blue
user_14804,35,"5'2""",XS,133 lbs.,Hourglass,blue
user_14805,28,"5'3""",0,110 lbs.,Hourglass,beige
user_14806,24,"5'8""",2,150 lbs.,Pear,beige
user_14807,31,"5'10""",2,142 lbs.,Hourglass,beige
user_14808,22,"5'8""",4,130 lbs.,Hourglass,beige
user_14809,33,"5'3""",2,125 lbs.,Hourglass,beige
user_14810,27,"5'4""",1,143 lbs.,Hourglass,beige
user_14811,25,"5'8""",4,135 lbs.,Straight,beige
user_14812,35,"5'8""",1,140 lbs.,Straight,beige
user_14813,22,"5'8""",2,135 lbs.,Pear,beige
user_14814,26,"5'3""",1,155 lbs.,Hourglass,beige
user_14815,31,"5'7""",0,130 lbs.,Pear,beige
user_14816,27,"5'3""",0,110 lbs.,Pear,beige
user_14817,23,"5'7""",5,175 lbs.,Straight,beige
user_14818,30,"5'9""",2,142 lbs.,Hourglass,beige
user_14819,44,"5'6""",5,190 lbs.,Hourglass,beige
user_14820,34,"5'9""",2,130 lbs.,Straight,beige
user_14821,36,"5'8""",1,135 lbs.,Pear,beige
user_14822,37,"5'3""",5,160 lbs.,Hourglass,beige
user_14823,31,"5'2""",2,120 lbs.,Hourglass,beige
user_14824,31,"5'1""",0,120 lbs.,Pear,beige
user_14825,39,"5'8""",1,126 lbs.,Hourglass,beige
user_14826,26,"5'7""",2,150 lbs.,Pear,beige
user_14827,36,0',1,0 lbs.,,beige
user_14828,29,"5'4""",2,115 lbs.,Straight,beige
user_14829,30,"5'4""",0,101 lbs.,Straight,beige
user_14830,24,"5'5""",2,140 lbs.,Straight,beige
user_14831,30,"5'6""",S,130 lbs.,Straight,ivory comb...
user_14832,32,"5'4""",XS,118 lbs.,Hourglass,ivory comb...
user_14833,23,"5'4""",XS,122 lbs.,Hourglass,ivory comb...
user_14834,32,"5'7""",L,150 lbs.,Hourglass,ivory comb...
user_14835,42,"5'6""",XS,124 lbs.,Hourglass,ivory comb...
user_14836,23,"5'7""",M,155 lbs.,Inverted Triangle,ivory comb...
user_14837,,,2,,,silver
user_14838,27,"5'5""",4,145 lbs.,Hourglass,silver
user_14839,27,"5'6""",6,150 lbs.,Straight,silver
user_14840,22,"5'7""",6,155 lbs.,Straight,silver
user_14841,27,"5'4""",8,165 lbs.,Pear,silver
user_14842,26,5',2,140 lbs.,Hourglass,silver
user_14843,34,"5'4""",6,160 lbs.,Straight,silver
user_14844,25,"5'6""",4,130 lbs.,Apple,silver
user_14845,25,"6'1""",8,185 lbs.,Hourglass,silver
user_14846,0,"5'11""",14,0 lbs.,Hourglass,silver
user_14847,27,"5'6""",4,125 lbs.,Hourglass,silver
user_14848,27,"5'4""",2,124 lbs.,Pear,silver
user_14849,31,"5'4""",6,128 lbs.,Pear,silver
user_14850,,,6,,,silver
user_14851,28,"5'4""",0,114 lbs.,Straight,silver
user_14852,30,"5'3""",XS,115 lbs.,Pear,black
user_14853,35,"5'11""",M,189 lbs.,Hourglass,blue
user_14854,,"5'7""",M,170 lbs.,,black
user_14855,33,"5'9""",XL,,Straight,black
user_14856,29,"5'4""",XS,156 lbs.,Hourglass,cream
user_14857,39,"5'2""",XS,111 lbs.,Hourglass,black
user_14858,36,"5'7""",XL,210 lbs.,Hourglass,black
user_14859,54,"5'6""",M,160 lbs.,Apple,cream
user_14860,36,"5'10""",XL,245 lbs.,Apple,pink
user_14861,28,"5'8""",M,145 lbs.,Hourglass,black
user_14862,41,"5'6""",M,160 lbs.,Hourglass,blue
user_14863,40,0',M,0 lbs.,,black
user_14864,30,"5'8""",M,170 lbs.,Hourglass,black
user_14865,36,"5'6""",L,200 lbs.,Hourglass,black
user_14866,39,"5'9""",XL,290 lbs.,Apple,black
user_14867,26,"5'4""",S,138 lbs.,Pear,black
user_14868,30,"5'9""",L,195 lbs.,Straight,black
user_14869,32,"5'7""",L,208 lbs.,Hourglass,blue
user_14870,33,"5'4""",L,205 lbs.,Apple,black
user_14871,29,"5'8""",L,200 lbs.,,black
user_14872,30,"5'10""",L,203 lbs.,Apple,cream
user_14873,33,"5'4""",S,150 lbs.,Straight,black
user_14874,39,"5'1""",XL,190 lbs.,Apple,black
user_14875,31,"5'7""",M,155 lbs.,,black
user_14876,41,"5'4""",XL,235 lbs.,Apple,blue
user_14877,47,"5'6""",L,195 lbs.,Pear,cream
user_14878,35,"5'9""",M,165 lbs.,Pear,blue
user_14879,42,"5'4""",M,165 lbs.,Apple,blue
user_14880,29,"5'8""",XL,264 lbs.,Pear,blue
user_14881,31,"5'5""",S,130 lbs.,Straight,peach
user_14882,29,"5'7""",M,145 lbs.,Hourglass,pink
user_14883,30,"5'7""",M,182 lbs.,,peach
user_14884,38,"5'6""",S,138 lbs.,Inverted Triangle,peach
user_14885,32,"5'7""",M,160 lbs.,Straight,blue
user_14886,40,"5'5""",XL,215 lbs.,Hourglass,cream
user_14887,39,"5'8""",M,190 lbs.,Straight,pink
user_14888,32,"5'4""",S,150 lbs.,Hourglass,blue
user_14889,53,"5'7""",S,175 lbs.,Pear,cream
user_14890,,,S,,,brown
user_14891,,,M,,,melon
user_14892,31,"5'8""",L,175 lbs.,Pear,brown
user_14893,32,"5'5""",M,160 lbs.,Pear,melon
user_14894,19,"5'5""",M,160 lbs.,Pear,melon
user_14895,26,"5'6""",2X,280 lbs.,Straight,melon
user_14896,26,"5'6""",M,145 lbs.,Straight,brown
user_14897,49,"5'8""",S,135 lbs.,Pear,melon
user_14898,33,"5'4""",XL,190 lbs.,Hourglass,melon
user_14899,27,"5'9""",1X,230 lbs.,Pear,brown
user_14900,28,"5'5""",S,130 lbs.,Straight,brown
user_14901,25,"5'7""",XS,120 lbs.,Straight,brown
user_14902,27,"5'9""",S,145 lbs.,Straight,brown
user_14903,27,"5'8""",XS,140 lbs.,Pear,brown
user_14904,29,"5'3""",S,135 lbs.,Straight,brown
user_14905,26,"5'4""",XS,135 lbs.,Hourglass,brown
user_14906,29,"5'5""",XL,175 lbs.,Hourglass,brown
user_14907,33,"5'11""",L,185 lbs.,,multi
user_14908,25,"5'7""",S,130 lbs.,Straight,multi
user_14909,25,"5'7""",S,140 lbs.,Straight,multi
user_14910,32,"5'3""",S,135 lbs.,Hourglass,multi
user_14911,30,"5'6""",XS,118 lbs.,Straight,multi
user_14912,32,"5'6""",L,145 lbs.,Straight,multi
user_14913,,5',XS,100 lbs.,Straight,multi
user_14914,28,"5'5""",S,128 lbs.,Hourglass,multi
user_14915,28,5',XS,107 lbs.,Straight,multi
user_14916,26,"5'4""",M,135 lbs.,Hourglass,multi
user_14917,32,"5'6""",S,145 lbs.,Pear,multi
user_14918,,"5'4""",XS,114 lbs.,,multi
user_14919,33,"5'4""",S,125 lbs.,,multi
user_14920,31,"5'6""",XS,115 lbs.,Straight,multi
user_14921,34,"5'9""",L,165 lbs.,Pear,multi
user_14922,31,"5'2""",XS,158 lbs.,Hourglass,multi
user_14923,24,"5'7""",S,135 lbs.,Straight,multi
user_14924,32,"5'7""",S,140 lbs.,Straight,multi
user_14925,32,"5'7""",M,146 lbs.,Hourglass,multi
user_14926,44,"5'3""",L,160 lbs.,Hourglass,multi
user_14927,38,"5'7""",S,140 lbs.,Straight,multi
user_14928,25,"5'7""",S,125 lbs.,Hourglass,multi
user_14929,29,"5'6""",L,185 lbs.,Hourglass,multi
user_14930,29,"5'4""",S,135 lbs.,Straight,green
user_14931,25,"5'4""",S,135 lbs.,Straight,green
user_14932,30,"5'8""",XS,120 lbs.,Straight,green
user_14933,27,"5'3""",XS,110 lbs.,Straight,green
user_14934,28,"5'7""",S,125 lbs.,Hourglass,green
user_14935,25,"5'3""",S,120 lbs.,Straight,green
user_14936,35,"5'9""",XL,220 lbs.,Straight,green
user_14937,31,"5'2""",25 P,115 lbs.,Pear,gold
user_14938,36,"5'4""",25,120 lbs.,Pear,gold
user_14939,35,"5'1""",26,110 lbs.,Pear,gold
user_14940,31,"5'1""",30 P,125 lbs.,Apple,gold
user_14941,35,"5'1""",27 P,125 lbs.,Straight,gold
user_14942,42,"5'8""",18 W,210 lbs.,Hourglass,gold
user_14943,27,"5'4""",32,180 lbs.,Straight,gold
user_14944,39,"5'8""",27,130 lbs.,Straight,gold
user_14945,28,"5'5""",29,150 lbs.,Straight,gold
user_14946,38,"5'7""",29,150 lbs.,Pear,gold
user_14947,37,"5'3""",32,170 lbs.,Hourglass,gold
user_14948,55,"5'7""",31,170 lbs.,Hourglass,gold
user_14949,37,"5'7""",22 W,195 lbs.,Apple,gold
user_14950,35,"5'3""",26,130 lbs.,Straight,gold
user_14951,41,"5'8""",29,138 lbs.,Hourglass,gold
user_14952,34,"5'2""",30 P,147 lbs.,Pear,gold
user_14953,26,"5'4""",26,125 lbs.,Pear,gold
user_14954,30,"5'9""",30,175 lbs.,Pear,gold
user_14955,28,"5'5""",L,180 lbs.,Hourglass,brown
user_14956,36,"5'2""",XS,112 lbs.,Hourglass,brown
user_14957,28,"5'9""",L,160 lbs.,Straight,brown
user_14958,20,"5'7""",XS,120 lbs.,Straight,brown
user_14959,42,"5'8""",M,155 lbs.,Hourglass,brown
user_14960,30,"5'5""",S,112 lbs.,Straight,black
